data,hora,tc9,uc9,pc9,tc10,uc10,pc10,tc11,uc11,pc11,tamb,uamb,pamb
2025-03-04,23:21,32.89,71.44,1013.95,31.62,100,1014.17,32.85,65.8,1014.04,28.27,74.99,1013.19
2025-03-04,23:51,32.66,71.72,1013.88,31.36,100,1014.07,32.62,65.4,1014.01,27.99,74.49,1013.12
2025-03-05,00:21,32.76,72.58,1014.03,31.08,100,1014.3,32.4,65.57,1014.11,27.69,75.31,1013.32
2025-03-05,00:51,32.65,72.48,1014.2,30.84,100,1014.4,32.22,65.53,1014.29,27.51,76.06,1013.44
2025-03-05,01:21,32.37,72.19,1014.3,30.58,100,1014.49,32.03,66.21,1014.37,27.17,75.99,1013.54
2025-03-05,01:51,32.18,71.65,1014.38,30.46,100,1014.52,31.89,65.85,1014.48,26.82,76.09,1013.62
2025-03-05,02:21,31.96,70.95,1014.31,30.16,100,1014.46,31.65,65.54,1014.44,26.78,76.21,1013.57
2025-03-05,02:51,31.8,71.29,1014.38,29.89,100,1014.5,31.59,66.19,1014.46,26.43,76.34,1013.63
2025-03-05,03:21,31.8,71.42,1014.37,29.61,100,1014.5,31.25,65.9,1014.44,26.12,77.37,1013.63
2025-03-05,03:51,31.72,71.57,1014.32,29.38,100,1014.48,31.14,66.84,1014.41,26.11,77.86,1013.57
2025-03-05,04:21,31.58,72.28,1014.46,29.14,100,1014.65,30.94,67.03,1014.55,25.8,77.21,1013.74
2025-03-05,04:51,31.28,69.14,1014.65,28.93,100,1014.84,30.76,68.21,1014.72,26.08,74.37,1013.93
2025-03-05,05:21,31.01,69.11,1014.59,28.74,100,1014.74,30.61,68.47,1014.72,25.8,75.41,1013.88
2025-03-05,05:51,30.96,69.94,1015.03,28.52,100,1015.28,30.42,68.34,1015.17,25.61,76.09,1014.33
2025-03-05,06:21,30.3,70.47,1015.36,28.32,100,1015.61,30.17,68.69,1015.49,25.47,75.94,1014.68
2025-03-05,06:51,30.16,71.57,1015.69,28.13,100,1015.92,29.99,70.07,1015.8,25.64,76.83,1014.97
2025-03-05,07:21,30.06,74.51,1015.95,28.04,100,1016.13,29.87,70.54,1016.03,25.94,77.82,1015.24
2025-03-05,07:51,30.31,75.3,1016.02,28.09,100,1016.32,29.79,71.31,1016.15,26.36,77.21,1015.39
2025-03-05,08:21,30.23,76.36,1016.26,28.18,100,1016.45,29.84,73.04,1016.3,26.98,76.22,1015.6
2025-03-05,08:51,30.3,77.7,1016.14,28.18,100,1016.4,29.92,74.16,1016.27,27.47,72.46,1015.51
2025-03-05,09:21,30.46,77.4,1016.66,28.39,100,1016.85,30.1,73.49,1016.75,27.84,69.79,1016
2025-03-05,09:51,30.7,76.93,1016.42,28.53,100,1016.62,30.23,73.34,1016.5,28.25,68.09,1015.72
2025-03-05,10:21,30.85,76.97,1016.03,28.76,100,1016.25,30.38,73.23,1016.16,29.43,65.11,1015.34
2025-03-05,10:51,31.34,75.9,1015.64,29.11,100,1015.9,30.63,73.17,1015.77,30.41,62.09,1015.01
2025-03-05,11:21,31.49,75.09,1015.22,29.58,100,1015.33,31.01,73.51,1015.23,31.3,56.88,1014.48
2025-03-05,11:51,31.79,73.51,1014.88,30.03,100,1014.98,31.39,72.95,1014.93,32.4,55.35,1014.2
2025-03-05,12:21,31.92,70.36,1014.42,30.55,100,1014.57,31.86,72.8,1014.47,33.05,51.64,1013.79
2025-03-05,12:51,32.32,69.46,1014,31.13,100,1014.17,32.19,72.23,1014.07,33.48,47.9,1013.35
2025-03-05,13:21,32.82,68.78,1013.56,31.53,100,1013.74,32.47,70.87,1013.69,33.95,50.33,1012.92
2025-03-05,13:51,33.07,65.25,1013.19,32.06,100,1013.41,32.76,69.89,1013.31,33.91,49.49,1012.57
2025-03-05,14:21,33.41,65.84,1012.78,32.29,100,1012.96,33.08,69.59,1012.89,34.42,50.92,1012.1
2025-03-05,14:51,33.62,67.27,1012.49,32.85,100,1012.69,33.26,67.54,1012.64,34.56,53.53,1011.85
2025-03-05,15:21,34.01,67.31,1012.33,33.21,100,1012.5,33.61,67.4,1012.49,34.62,54.5,1011.63
2025-03-05,15:51,34.28,66.27,1012.27,33.48,100,1012.47,33.85,66.65,1012.4,35.03,53.36,1011.61
2025-03-05,16:21,34.46,65.78,1012.11,33.75,100,1012.3,34.12,66.24,1012.24,35.56,53.59,1011.47
2025-03-05,16:51,34.66,65.32,1012.1,34.06,100,1012.33,34.4,65.39,1012.23,35.3,53.04,1011.4
2025-03-05,17:21,34.6,63.54,1012.19,34.11,100,1012.42,34.49,64.29,1012.35,34.41,54.98,1011.47
2025-03-05,17:51,34.6,64.79,1012.26,34.14,100,1012.46,34.54,63.52,1012.37,33.82,56.93,1011.5
2025-03-05,18:21,34.56,64.47,1012.69,34.09,100,1012.9,34.54,62.49,1012.81,33.41,57.2,1011.94
2025-03-05,18:51,34.25,63.17,1013.04,34.01,100,1013.28,34.43,61.21,1013.18,31.95,60.39,1012.21
2025-03-05,19:21,33.96,64.31,1013.48,33.62,100,1013.7,34.33,62.59,1013.59,30.79,64.03,1012.7
2025-03-05,19:51,33.7,64.86,1013.82,33.21,100,1014.07,33.99,62.08,1014.01,29.96,65.63,1013.07
2025-03-05,20:21,33.54,64.65,1014.32,32.86,100,1014.62,33.78,62.39,1014.45,29.49,66.89,1013.61
2025-03-05,20:51,33.43,64.67,1014.78,32.51,100,1015.03,33.55,63,1014.92,29.07,67.89,1014.03
2025-03-05,21:21,33.45,65.96,1015.24,32.17,100,1015.54,33.29,62.61,1015.36,28.52,69.54,1014.48
2025-03-05,21:51,33.29,66.14,1015.59,31.88,100,1015.83,33.2,63.9,1015.65,28.02,70.8,1014.81
2025-03-05,22:21,33,66.3,1015.8,31.61,100,1016.01,32.91,63.72,1015.93,27.82,71.67,1015.03
2025-03-05,22:51,32.99,68.87,1016.04,31.37,100,1016.3,32.73,64.22,1016.19,27.44,72.06,1015.32
2025-03-05,23:21,32.72,67.98,1016.22,31.1,100,1016.41,32.54,64.54,1016.31,27.1,72.8,1015.44
2025-03-05,23:51,32.52,68.34,1016.35,30.81,100,1016.58,32.29,63.86,1016.46,26.88,73.71,1015.58
2025-03-06,00:21,32.35,68.66,1016.32,30.61,100,1016.55,32.15,63.97,1016.45,26.54,74.11,1015.57
2025-03-06,00:51,32.2,68.52,1016.16,30.34,100,1016.34,31.98,64.02,1016.34,26.38,74.61,1015.39
2025-03-06,01:21,32.22,69.32,1016.02,30.14,100,1016.25,31.9,65.8,1016.17,26.25,74.7,1015.26
2025-03-06,01:51,32.03,67.65,1016.07,29.87,100,1016.34,31.78,66.17,1016.23,26.01,75.22,1015.32
2025-03-06,02:21,31.81,68.81,1015.96,29.54,100,1016.18,31.51,64.91,1016.07,25.8,75.35,1015.18
2025-03-06,02:51,31.77,69.08,1015.88,29.31,100,1016.08,31.47,65.18,1015.98,25.47,75.01,1015.12
2025-03-06,03:21,31.48,70.29,1016.09,29.15,100,1016.28,31.26,65.17,1016.19,25.16,76.17,1015.27
2025-03-06,03:51,31.46,70.01,1016.17,28.94,100,1016.38,31.07,65.37,1016.25,25.15,76.53,1015.33
2025-03-06,04:21,31.33,70.73,1016.39,28.68,100,1016.59,30.83,65.24,1016.49,24.93,75.83,1015.59
2025-03-06,04:51,31.11,69.49,1016.45,28.38,100,1016.69,30.64,65.57,1016.57,24.67,77.03,1015.7
2025-03-06,05:21,30.82,68.39,1016.53,28.3,100,1016.75,30.48,65.78,1016.63,24.7,76.7,1015.79
2025-03-06,05:51,30.71,69,1016.75,28.04,100,1017.01,30.35,66.82,1016.85,24.58,77.73,1016.02
2025-03-06,06:21,30.54,68.42,1017.07,27.78,100,1017.27,30.17,66.26,1017.16,24.74,77.48,1016.26
2025-03-06,06:51,30.24,69.98,1017.13,27.6,100,1017.41,30,66.64,1017.19,25.28,78.88,1016.44
2025-03-06,07:21,30.04,71.73,1017.61,27.6,100,1017.86,29.86,67.33,1017.71,25.97,78.69,1016.84
2025-03-06,07:51,30.22,71.54,1017.77,27.63,100,1017.98,29.7,68.12,1017.86,26.4,77.3,1017.06
2025-03-06,08:21,30.23,72.69,1018.05,27.78,100,1018.25,29.75,69.96,1018.17,26.92,76.44,1017.28
2025-03-06,08:51,30.3,73.42,1018.14,27.9,100,1018.33,29.87,69.7,1018.2,27.63,75.06,1017.47
2025-03-06,09:21,30.34,73.91,1018.08,28.14,100,1018.27,30,70.21,1018.08,28.37,72.98,1017.35
2025-03-06,09:51,30.54,74.43,1017.91,28.53,100,1018.1,30.2,70.46,1017.96,29,68.27,1017.12
2025-03-06,10:21,30.82,75.01,1017.68,28.9,100,1017.89,30.41,71.53,1017.72,29.57,65,1016.97
2025-03-06,10:51,31.26,75.27,1017.52,29.2,100,1017.74,30.62,71.84,1017.64,30.44,63.29,1016.86
2025-03-06,11:21,31.83,76.15,1017.32,29.66,100,1017.61,30.92,72.49,1017.43,31.26,60.84,1016.71
2025-03-06,11:51,31.98,74.83,1017.15,30.16,100,1017.37,31.3,72.42,1017.25,32.24,56.65,1016.51
2025-03-06,12:21,32.35,71.68,1017.01,30.64,100,1017.24,31.76,72.8,1017.15,32.78,55.78,1016.34
2025-03-06,12:51,32.73,70.77,1016.96,31.18,100,1017.1,32.19,72.59,1017.03,33.15,54.04,1016.28
2025-03-06,13:21,33.01,68.63,1016.72,31.56,100,1016.88,32.45,71.68,1016.76,33.47,52.31,1016
2025-03-06,13:51,33.24,67.24,1016.54,31.94,100,1016.73,32.79,71.17,1016.63,33.74,51.62,1015.8
2025-03-06,14:21,33.43,65.02,1016.16,32.3,100,1016.39,33.08,70.46,1016.29,33.97,51.84,1015.49
2025-03-06,14:51,33.75,65.21,1016.01,32.71,100,1016.25,33.28,69.65,1016.15,34.33,53.19,1015.37
2025-03-06,15:21,33.96,64.6,1015.97,33.07,100,1016.21,33.52,68.16,1016.07,34.37,53.64,1015.29
2025-03-06,15:51,34.21,64.75,1015.81,33.39,100,1016.12,33.76,67.2,1015.96,34.47,52.9,1015.17
2025-03-06,16:21,34.33,64.13,1015.81,33.56,100,1016.07,33.88,64.5,1015.95,34.87,53.63,1015.15
2025-03-06,16:51,34.46,64.31,1015.89,33.85,100,1016.17,34.19,64.34,1016.05,34.8,53.77,1015.24
2025-03-06,17:21,34.54,63,1015.95,34.06,100,1016.2,34.31,62.67,1016.1,34.18,54.76,1015.3
2025-03-06,17:51,34.5,61.4,1016.11,34,100,1016.35,34.34,61.54,1016.19,33.3,55.83,1015.37
2025-03-06,18:21,34.42,62.74,1016.35,33.9,100,1016.63,34.29,60.72,1016.47,32.72,56.89,1015.67
2025-03-06,18:51,34.13,61.47,1016.9,33.76,100,1017.13,34.2,59.42,1016.98,31.08,60.54,1016.1
2025-03-06,19:21,34.21,63.59,1017.16,33.31,100,1017.45,34.04,60.49,1017.22,30.14,63.89,1016.38
2025-03-06,19:51,33.87,66.33,1017.52,33.03,100,1017.78,33.81,60.41,1017.59,29.71,65.82,1016.73
2025-03-06,20:21,33.68,65.44,1017.8,32.72,100,1018.06,33.56,61.12,1017.93,29.14,67.7,1017.01
2025-03-06,20:51,33.54,65.83,1017.92,32.3,100,1018.21,33.39,62.03,1018.05,28.68,68.07,1017.24
2025-03-06,21:21,33.38,67.06,1018.12,32.01,100,1018.35,33.09,60.32,1018.25,28.46,69.19,1017.39
2025-03-06,21:51,33.22,67.28,1018.39,31.72,100,1018.63,32.95,60.7,1018.52,28.1,70.27,1017.66
2025-03-06,22:21,33.02,66.52,1018.52,31.5,100,1018.82,32.81,61.45,1018.62,27.62,71.4,1017.79
2025-03-06,22:51,32.96,68.87,1018.71,31.15,100,1018.97,32.55,61.8,1018.81,27.35,72.37,1017.93
2025-03-06,23:21,32.78,69.44,1018.95,30.98,100,1019.25,32.28,61.32,1019.1,26.91,72.94,1018.18
2025-03-06,23:51,32.57,68.99,1019,30.71,100,1019.25,32.13,61.89,1019.13,26.57,73.8,1018.27
2025-03-07,00:21,32.51,69.12,1019.16,30.44,100,1019.46,31.87,61.63,1019.27,26.36,73.47,1018.41
2025-03-07,00:51,32.28,69.67,1018.86,30.27,100,1019.15,31.67,61.24,1018.92,26.08,74.64,1018.1
2025-03-07,01:21,32.29,71.04,1018.76,29.98,100,1019.03,31.42,61.56,1018.85,25.65,74.26,1018.02
2025-03-07,01:51,31.93,69.52,1018.52,29.71,100,1018.79,31.26,62.88,1018.56,25.62,75.14,1017.7
2025-03-07,02:21,31.97,69.68,1018.42,29.48,100,1018.69,30.98,62.5,1018.53,25.34,74.79,1017.72
2025-03-07,02:51,31.67,67.73,1018.49,29.28,100,1018.75,30.76,63.02,1018.57,25.13,75.87,1017.76
2025-03-07,03:21,31.6,69.04,1018.26,28.99,100,1018.51,30.55,63.39,1018.3,24.66,75.78,1017.51
2025-03-07,03:51,31.48,68.63,1018.21,28.75,100,1018.48,30.43,64.15,1018.28,24.23,75.78,1017.46
2025-03-07,04:21,31.33,67.58,1018.35,28.44,100,1018.56,30.2,65.03,1018.39,24.35,76.41,1017.62
2025-03-07,04:51,31.33,68.27,1018.34,28.17,100,1018.58,30.06,65.31,1018.37,24,75.46,1017.63
2025-03-07,05:21,31.03,67.86,1018.66,27.91,100,1018.93,29.83,65.83,1018.77,23.89,75.71,1017.97
2025-03-07,05:51,30.82,64.26,1018.96,27.56,100,1019.21,29.69,65.46,1019.09,23.79,76.62,1018.21
2025-03-07,06:21,30.88,65.88,1019.27,27.32,100,1019.51,29.46,65.45,1019.37,23.29,75.71,1018.45
2025-03-07,06:51,30.37,67.26,1019.38,27.08,100,1019.63,29.16,65.81,1019.44,23.39,76.46,1018.59
2025-03-07,07:21,30.06,69.1,1019.51,26.8,100,1019.74,28.98,66.06,1019.55,24.06,78.87,1018.73
2025-03-07,07:51,30.04,71.37,1019.47,26.85,100,1019.75,28.92,66.7,1019.56,25.25,78.09,1018.75
2025-03-07,08:21,29.97,72.29,1019.72,26.91,100,1019.97,28.95,68.01,1019.78,25.95,76.02,1018.96
2025-03-07,08:51,30.05,73.73,1019.94,27.12,100,1020.23,29.04,68.29,1020,26.67,72.38,1019.19
2025-03-07,09:21,30,72.91,1020.01,27.41,100,1020.29,29.06,68.56,1020.09,27.54,70.95,1019.32
2025-03-07,09:51,30.41,72.74,1019.84,27.65,100,1020.11,29.26,69.35,1019.95,28.23,69.2,1019.13
2025-03-07,10:21,30.5,75.53,1019.86,28.12,100,1020.09,29.46,69.92,1019.92,29.08,65.6,1019.14
2025-03-07,10:51,30.91,75.25,1019.42,28.55,100,1019.64,29.68,70.53,1019.49,29.67,65.64,1018.74
2025-03-07,11:21,31.14,75.46,1019.11,29.02,100,1019.28,30.11,71.4,1019.12,30.59,64.96,1018.42
2025-03-07,11:51,31.47,75.92,1018.65,29.53,100,1018.86,30.45,71.98,1018.75,31.41,63.96,1018
2025-03-07,12:21,31.83,76.17,1018.4,30.11,100,1018.58,30.87,72.34,1018.46,32.27,59.71,1017.79
2025-03-07,12:51,32.21,75.79,1018.02,30.67,100,1018.25,31.26,72.6,1018.07,33.12,58.82,1017.37
2025-03-07,13:21,32.54,74.47,1017.49,31.24,100,1017.66,31.67,72.66,1017.53,33.75,56.93,1016.82
2025-03-07,13:51,32.88,73.15,1016.96,31.8,100,1017.12,31.99,72.59,1016.99,33.48,58.01,1016.24
2025-03-07,14:21,33.45,72.99,1016.44,32.22,100,1016.63,32.34,72.04,1016.52,34.17,58.01,1015.76
2025-03-07,14:51,33.62,71.57,1016.1,32.7,100,1016.32,32.79,71.74,1016.18,34.19,57.48,1015.45
2025-03-07,15:21,33.85,69.43,1015.93,33.02,100,1016.13,33.02,70.63,1015.94,34.02,57.24,1015.19
2025-03-07,15:51,34,67.51,1015.96,33.18,100,1016.22,33.25,69.48,1016.04,34.17,56.39,1015.28
2025-03-07,16:21,34.12,66.91,1015.77,33.42,100,1016.04,33.53,68.55,1015.87,34.16,56.46,1015.11
2025-03-07,16:51,34.29,66.39,1015.72,33.55,100,1015.99,33.64,66.91,1015.83,33.97,56.99,1015.1
2025-03-07,17:21,34.25,65.62,1016,33.67,100,1016.24,33.84,67.19,1016.08,33.22,59.06,1015.21
2025-03-07,17:51,34.27,65.55,1016.06,33.58,100,1016.32,33.88,66.89,1016.09,32.83,59.74,1015.34
2025-03-07,18:21,34.06,64.42,1015.99,33.56,100,1016.24,33.78,65.56,1016.07,32.28,60.89,1015.25
2025-03-07,18:51,34.06,65.06,1016.29,33.38,100,1016.52,33.77,65.43,1016.3,30.83,65.07,1015.54
2025-03-07,19:21,33.97,64.29,1016.34,33.16,100,1016.6,33.68,65.89,1016.41,30.21,66.63,1015.64
2025-03-07,19:51,33.77,65.77,1016.46,32.78,100,1016.69,33.41,64.9,1016.5,29.65,67.43,1015.68
2025-03-07,20:21,33.53,65.63,1016.68,32.47,100,1016.94,33.2,64.99,1016.78,29.06,69.38,1015.93
2025-03-07,20:51,33.42,65.97,1017.02,32.19,100,1017.22,32.97,64.95,1017.11,28.52,70.41,1016.24
2025-03-07,21:21,33.05,67.15,1017.06,31.88,100,1017.23,32.77,64.93,1017.15,28.01,71.67,1016.29
2025-03-07,21:51,32.81,67.91,1017.01,31.59,100,1017.21,32.59,65.47,1017.1,27.9,72.96,1016.23
2025-03-07,22:21,32.58,68.65,1017,31.36,100,1017.24,32.5,66.17,1017.12,27.78,73.14,1016.22
2025-03-07,22:51,32.63,68.6,1016.95,31.17,100,1017.1,32.33,66.55,1017.07,27.39,74.44,1016.16
2025-03-07,23:21,32.51,69.22,1016.62,31.09,100,1016.82,32.26,66.79,1016.71,27.44,75.18,1015.83
2025-03-07,23:51,32.39,70.32,1016.66,30.93,100,1016.88,32.12,66.27,1016.77,27.4,74.89,1015.99
2025-03-08,00:21,32.32,70.79,1016.41,30.7,100,1016.62,32.02,67,1016.49,27.24,75.46,1015.64
2025-03-08,00:51,32.28,71.44,1016.13,30.53,100,1016.3,31.91,66.92,1016.22,26.81,75.53,1015.36
2025-03-08,01:21,32.34,70.71,1015.91,30.28,100,1016.14,31.69,66.47,1016.03,26.19,75.48,1015.2
2025-03-08,01:51,32.13,72.16,1015.84,30.11,100,1016.05,31.57,66.71,1015.94,26.13,77.05,1015.08
2025-03-08,02:21,31.87,71.32,1015.79,29.84,100,1016,31.42,66.27,1015.89,25.95,75.72,1015.03
2025-03-08,02:51,31.89,72.05,1015.5,29.62,100,1015.65,31.26,66.27,1015.51,25.56,76.93,1014.66
2025-03-08,03:21,31.92,71.56,1015.36,29.29,100,1015.51,31.01,66.22,1015.39,25.53,77.72,1014.62
2025-03-08,03:51,31.67,71.43,1015.23,29.2,100,1015.4,30.95,66.68,1015.27,25.3,77.86,1014.47
2025-03-08,04:21,31.48,70.74,1015.35,29.03,100,1015.53,30.8,66.83,1015.46,25.46,78.58,1014.64
2025-03-08,04:51,31.49,73.02,1015.26,28.81,100,1015.5,30.67,66.66,1015.38,25.3,78.8,1014.48
2025-03-08,05:21,31.6,70.31,1015.45,28.61,100,1015.69,30.52,66.98,1015.54,25.39,79.26,1014.72
2025-03-08,05:51,31.16,69.73,1015.6,28.49,100,1015.81,30.26,66.86,1015.69,25.2,78.39,1014.87
2025-03-08,06:21,30.75,69.55,1015.7,28.32,100,1015.94,30.15,67.49,1015.82,24.98,78.53,1014.99
2025-03-08,06:51,30.38,69.18,1015.78,28.08,100,1016.03,30.08,67.99,1015.88,24.83,78.81,1015.1
2025-03-08,07:21,30.31,70.93,1016.05,27.89,100,1016.3,29.85,68.2,1016.13,25.31,80.1,1015.36
2025-03-08,07:51,30.13,72.18,1015.92,27.88,100,1016.16,29.75,68.56,1016.04,26.12,80.16,1015.29
2025-03-08,08:21,30.06,73.27,1015.93,27.93,100,1016.11,29.69,68.94,1016,26.95,79.78,1015.31
2025-03-08,08:51,30.35,74.32,1015.73,28.07,100,1015.93,29.65,70.3,1015.79,27.75,78.24,1015.06
2025-03-08,09:21,30.6,75.05,1015.56,28.35,100,1015.79,29.74,70.66,1015.63,28.39,76.76,1014.88
2025-03-08,09:51,30.72,75.41,1015.2,28.68,100,1015.41,29.9,71.08,1015.32,29.2,75.53,1014.58
2025-03-08,10:21,31.15,75.96,1014.8,29.14,100,1015.02,30.12,71.49,1014.9,29.96,74,1014.14
2025-03-08,10:51,31.31,76.38,1014.5,29.59,100,1014.65,30.37,72.17,1014.54,30.76,68.32,1013.89
2025-03-08,11:21,31.66,76.42,1014.01,30.07,100,1014.25,30.72,72.94,1014.17,31.52,64.87,1013.43
2025-03-08,11:51,32.06,76.16,1013.99,30.55,100,1014.16,31.11,73.35,1014.1,32.49,60.68,1013.35
2025-03-08,12:21,32.36,74.53,1013.88,31.1,100,1014.08,31.39,73.64,1013.99,33.03,57.26,1013.32
2025-03-08,12:51,32.58,72.65,1013.42,31.58,100,1013.63,31.76,73.56,1013.52,33.51,55.33,1012.89
2025-03-08,13:21,32.89,73.39,1012.93,31.9,100,1013.15,32,73.45,1013.04,33.94,55.67,1012.44
2025-03-08,13:51,33.19,71.05,1012.5,32.52,100,1012.76,32.33,73.05,1012.63,34.11,54.38,1011.91
2025-03-08,14:21,33.59,71.82,1012.04,32.85,100,1012.32,32.79,73.07,1012.15,34.54,58.06,1011.44
2025-03-08,14:51,33.81,71.78,1011.73,33.25,100,1011.98,33.07,72.91,1011.85,34.52,58.71,1011.15
2025-03-08,15:21,34.03,70.36,1011.46,33.57,100,1011.68,33.35,71.77,1011.6,34.65,57.58,1010.85
2025-03-08,15:51,34.23,68.95,1011.36,33.85,100,1011.64,33.67,71.72,1011.41,35.05,56.81,1010.67
2025-03-08,16:21,34.42,68.38,1011.25,34.17,100,1011.49,34.04,71.35,1011.3,35.47,55.71,1010.6
2025-03-08,16:51,34.61,66.94,1011.18,34.42,100,1011.43,34.15,69.82,1011.25,35.28,56.08,1010.48
2025-03-08,17:21,34.74,67.89,1011.22,34.61,100,1011.53,34.25,68.22,1011.34,34.42,56.76,1010.62
2025-03-08,17:51,34.96,66.57,1011.28,34.65,100,1011.54,34.38,67.75,1011.4,33.84,58.87,1010.65
2025-03-08,18:21,34.77,66.63,1011.6,34.58,100,1011.81,34.34,66.84,1011.71,33.48,60.06,1010.87
2025-03-08,18:51,34.6,65.76,1011.6,34.45,100,1011.86,34.32,66.45,1011.71,31.94,63.16,1010.9
2025-03-08,19:21,34.4,65.61,1011.66,34.12,100,1011.92,34.11,65.39,1011.82,31.1,65.32,1010.96
2025-03-08,19:51,34.34,65.74,1011.98,33.76,100,1012.21,33.97,65.03,1012.08,30.41,67.4,1011.26
2025-03-08,20:21,34.02,64.93,1012.32,33.37,100,1012.57,33.79,64.88,1012.44,29.67,68.99,1011.62
2025-03-08,20:51,33.72,64.82,1012.36,33.02,100,1012.54,33.55,65.32,1012.49,29.31,70.23,1011.66
2025-03-08,21:21,33.24,65.62,1012.38,32.69,100,1012.57,33.22,65.45,1012.51,28.88,71.18,1011.65
2025-03-08,21:51,33.13,66.19,1012.42,32.39,100,1012.61,32.98,65.86,1012.53,28.61,72.33,1011.68
2025-03-08,22:21,32.86,66.58,1012.31,32.12,100,1012.58,32.71,66.34,1012.44,28.37,73.88,1011.57
2025-03-08,22:51,32.6,67.6,1012.34,31.85,100,1012.54,32.53,66.47,1012.47,28.17,73.96,1011.65
2025-03-08,23:21,32.53,68.64,1012.06,31.65,100,1012.26,32.44,68.03,1012.21,28.06,75.36,1011.36
2025-03-08,23:51,32.5,68.98,1011.94,31.45,100,1012.16,32.28,67.44,1012.06,27.91,75.76,1011.23
2025-03-09,00:21,32.35,69.46,1011.52,31.29,100,1011.73,32.17,66.86,1011.66,27.67,75.43,1010.82
2025-03-09,00:51,32.14,70.3,1011.4,31.06,100,1011.69,31.9,67.42,1011.58,27.51,76.63,1010.78
2025-03-09,01:21,32.13,70.63,1011.26,30.83,100,1011.49,31.82,67.63,1011.44,27.19,76.72,1010.56
2025-03-09,01:51,32.21,70.62,1011.01,30.7,100,1011.25,31.64,68.18,1011.16,27.24,77.08,1010.33
2025-03-09,02:21,32.14,70.98,1010.53,30.47,100,1010.72,31.58,68.34,1010.63,27.12,77.37,1009.86
2025-03-09,02:51,31.92,70.38,1010.38,30.34,100,1010.59,31.51,68.54,1010.48,26.86,77.89,1009.67
2025-03-09,03:21,31.87,72.27,1010.36,30.18,100,1010.57,31.4,68.36,1010.49,26.98,77.76,1009.7
2025-03-09,03:51,31.68,71,1010.68,30.07,100,1011,31.36,68.77,1010.85,26.72,78.86,1010.03
2025-03-09,04:21,31.66,70.41,1010.55,29.95,100,1010.82,31.26,68.83,1010.7,26.68,78.15,1009.89
2025-03-09,04:51,31.81,69.49,1010.67,29.8,100,1010.93,31.05,68.6,1010.81,26.59,78.88,1010
2025-03-09,05:21,31.59,69.43,1010.98,29.67,100,1011.22,30.95,68.5,1011.15,26.4,78.83,1010.33
2025-03-09,05:51,31.32,70.31,1011.21,29.45,100,1011.42,30.8,68.63,1011.37,26.03,78.63,1010.56
2025-03-09,06:21,31.08,70.27,1011.22,29.41,100,1011.51,30.6,68.55,1011.33,26.21,78.98,1010.58
2025-03-09,06:51,30.8,71.52,1011.41,29.18,100,1011.58,30.51,68.74,1011.53,26.23,79.66,1010.75
2025-03-09,07:21,30.66,72.95,1011.84,29.09,100,1011.95,30.4,69.52,1011.91,26.88,79.34,1011.12
2025-03-09,07:51,30.76,73.19,1012.06,29.21,100,1012.22,30.29,69.65,1012.18,27.27,78.02,1011.41
2025-03-09,08:21,30.82,73.02,1012.25,29.22,100,1012.37,30.26,70.16,1012.32,27.55,77.86,1011.59
2025-03-09,08:51,30.94,72.51,1012.45,29.32,100,1012.53,30.25,70.41,1012.51,28.05,76.83,1011.77
2025-03-09,09:21,31.02,72.67,1012.57,29.42,100,1012.71,30.37,70.82,1012.66,28.17,76.52,1011.91
2025-03-09,09:51,31.18,72.7,1012.57,29.59,100,1012.73,30.39,71.46,1012.63,28.73,75.62,1011.96
2025-03-09,10:21,31.26,73.51,1012.81,29.8,100,1013,30.48,71.6,1012.91,28.97,74.22,1012.21
2025-03-09,10:51,31.45,72.67,1012.78,29.88,100,1012.95,30.55,72.14,1012.9,28.57,74.34,1012.21
2025-03-09,11:21,31.5,72.55,1012.72,29.94,100,1012.93,30.7,72.41,1012.91,28.19,73.85,1012.13
2025-03-09,11:51,31.77,71.43,1013.07,29.99,100,1013.31,30.69,72.86,1013.26,27.82,74.93,1012.49
2025-03-09,12:21,31.32,71.66,1013.14,29.84,100,1013.34,30.75,72.78,1013.29,26.94,73.25,1012.45
2025-03-09,12:51,31.07,73.44,1013.48,29.6,100,1013.64,30.69,72.86,1013.65,25.98,77.42,1012.84
2025-03-09,13:21,30.93,72.58,1014.39,29.3,100,1014.54,30.53,73.1,1014.47,25.48,77.35,1013.68
2025-03-09,13:51,30.66,71.7,1013.9,28.92,100,1014.04,30.35,72.95,1014,25.17,78.95,1013.16
2025-03-09,14:21,30.66,72.62,1014.01,28.71,100,1014.17,30.15,73.03,1014.1,25.34,79.3,1013.34
2025-03-09,14:51,30.68,73.29,1013.84,28.48,100,1014.07,30,73.13,1014,25.88,79.76,1013.18
2025-03-09,15:21,30.57,73.16,1014.11,28.38,100,1014.3,29.89,73.18,1014.27,25.22,76.29,1013.45
2025-03-09,15:51,30.33,72.53,1014.47,28.16,100,1014.72,29.75,73.57,1014.65,25.02,75.92,1013.86
2025-03-09,16:21,30.22,72.49,1014.36,27.98,100,1014.56,29.72,73.52,1014.44,25.06,76.4,1013.72
2025-03-09,16:51,30.05,74.34,1014.53,27.9,100,1014.75,29.6,73.4,1014.68,25.35,77.15,1013.88
2025-03-09,17:21,29.97,73.45,1014.78,27.79,100,1015.08,29.61,73.71,1014.95,25.3,77.61,1014.18
